Date,close
2014/1/28,1157.13
2014/1/29,1160.44
2014/1/30,1156.54
2014/2/7,1159.83
2014/2/10,1170.19
2014/2/11,1161.79
2014/2/12,1164.97
2014/2/13,1164.04
2014/2/14,1167.54
2014/2/17,1179.69
2014/2/18,1172.08
2014/2/19,1176.5
2014/2/20,1168.14
2014/2/21,1168
2014/2/24,1153.23
2014/2/25,1148.46
2014/2/26,1148.42
2014/2/27,1142.83
2014/2/28,1138.27
2014/3/3,1138.54
2014/3/4,1136.4
2014/3/5,1145.33
2014/3/6,1143.51
2014/3/7,1138.45
2014/3/10,1111.84
2014/3/11,1120.56
2014/3/12,1119.24
2014/3/13,1120.81
2014/3/14,1112.64
2014/3/17,1103.18
2014/3/18,1105.76
2014/3/19,1108.15
2014/3/20,1105.38
2014/3/21,1101.7
2014/3/24,1104.97
2014/3/25,1115.25
2014/3/26,1116.72
2014/3/27,1115.81
2014/3/28,1126.14
2014/3/31,1127.56
2014/4/1,1131.24
2014/4/2,1127.05
2014/4/3,1125.84
2014/4/4,1133.19
2014/4/8,1139.7
2014/4/9,1132.45
2014/4/10,1127.84
2014/4/11,1128.42
2014/4/14,1130.72
2014/4/15,1131.4
2014/4/16,1130.04
2014/4/17,1129.89
2014/4/18,1116.99
2014/4/21,1110.32
2014/4/22,1113.8
2014/4/23,1115.42
2014/4/24,1120.51
2014/4/25,1122.46
2014/4/28,1124.25
2014/4/29,1123.48
2014/4/30,1119.49
2014/5/5,1118
2014/5/6,1111.22
2014/5/7,1109.29
2014/5/8,1104.53
2014/5/9,1105.84
2014/5/12,1114.25
2014/5/13,1116.43
2014/5/14,1123.26
2014/5/15,1119.77
2014/5/16,1109.43
2014/5/19,1118.83
2014/5/20,1117.26
2014/5/21,1113.51
2014/5/22,1118.31
2014/5/23,1121.75
2014/5/26,1131.05
2014/5/27,1125.27
2014/5/28,1123.44
2014/5/29,1119.91
2014/5/30,1116.75
2014/6/3,1112.9
2014/6/4,1112.25
2014/6/5,1116.57
2014/6/6,1116.38
2014/6/9,1112.82
2014/6/10,1112.4
2014/6/11,1111.36
2014/6/12,1104.93
2014/6/13,1110.75
2014/6/16,1110.83
2014/6/17,1110.86
2014/6/18,1109.74
2014/6/19,1110.55
2014/6/20,1124.38
2014/6/23,1131.47
2014/6/24,1128.81
2014/6/25,1129.39
2014/6/26,1136.96
2014/6/27,1132
2014/6/30,1126.37
2014/7/1,1123.05
2014/7/2,1122.55
2014/7/3,1122.04
2014/7/4,1119.59
2014/7/7,1106.62
2014/7/8,1110.14
2014/7/9,1104.36
2014/7/10,1101.39
2014/7/11,1100.1
2014/7/14,1098.9
2014/7/15,1097.82
2014/7/16,1097.54
2014/7/17,1096.37
2014/7/18,1091.07
2014/7/21,1091.7
2014/7/22,1096.54
2014/7/23,1092.55
2014/7/24,1092.71
2014/7/25,1091.44
2014/7/28,1094.47
2014/7/29,1101.76
2014/7/30,1094.79
2014/7/31,1094.55
2014/8/1,1087.27
2014/8/4,1096.05
2014/8/5,1095.26
2014/8/6,1090.76
2014/8/7,1094.53
2014/8/8,1092.62
2014/8/11,1091.1
2014/8/12,1084.97
2014/8/13,1080.68
2014/8/14,1068.12
2014/8/15,1073.33
2014/8/18,1069.53
2014/8/19,1071.68
2014/8/20,1066.69
2014/8/21,1071.16
2014/8/22,1075.05
2014/8/25,1072.96
2014/8/26,1074.05
2014/8/27,1072.27
2014/8/28,1065.8
2014/8/29,1064.81
2014/9/1,1058.21
2014/9/2,1065.43
2014/9/3,1057.79
2014/9/4,1056.56
2014/9/5,1050.11
2014/9/9,1037.03
2014/9/10,1032.9
2014/9/11,1027.43
2014/9/12,1033.82
2014/9/15,1038.79
2014/9/16,1036.07
2014/9/17,1043.16
2014/9/18,1034.67
2014/9/19,1020.58
2014/9/22,999.69
2014/9/23,1002.38
2014/9/24,1004.22
2014/9/25,999.66
2014/9/26,1009.17
2014/9/29,1005.38
2014/9/30,1009.01
2014/10/8,1006.3
2014/10/9,1015.73
2014/10/10,1004.3
2014/10/13,1016.69
2014/10/14,1019.39
2014/10/15,1017.34
2014/10/16,1010.28
2014/10/17,1008.32
2014/10/20,1011.21
2014/10/21,1011.26
2014/10/22,1013.78
2014/10/23,1017.82
2014/10/24,1026.15
2014/10/27,1017.64
2014/10/28,1018.68
2014/10/29,1028.13
2014/10/30,1025.72
2014/10/31,1025.18
2014/11/3,1014.19
2014/11/4,1007.39
2014/11/5,986.72
2014/11/6,991.34
2014/11/7,1000.62
2014/11/10,1009.27
2014/11/11,1004.07
2014/11/12,1013.43
2014/11/13,1010.56
2014/11/14,1003.3
2014/11/17,1006.1
2014/11/18,999.53
2014/11/19,998.94
2014/11/20,998.49
2014/11/21,1001.36
2014/11/24,999.36
2014/11/25,1004.77
2014/11/26,998.41
2014/11/27,1007.78
2014/11/28,998.85
2014/12/1,980.87
2014/12/2,990.28
2014/12/3,991.19
2014/12/4,997.53
2014/12/5,998.98
2014/12/8,992.36
2014/12/9,991.22
2014/12/10,998.18
2014/12/11,995.85
2014/12/12,1001.83
2014/12/15,1004.6
2014/12/16,993.55
2014/12/17,986.82
2014/12/18,987.46
2014/12/19,991.74
2014/12/22,987.18
2014/12/23,976.47
2014/12/24,981.25
2014/12/25,981.87
2014/12/26,982.35
2014/12/29,991.35
2014/12/30,1007.9
2014/12/31,1008.5
2015/1/5,996.78
2015/1/6,1006.85
2015/1/7,1002.42
2015/1/8,1002.31
2015/1/9,997.49
2015/1/12,992.64
2015/1/13,983.47
2015/1/14,970.54
2015/1/15,976.96
2015/1/16,977.16
2015/1/19,983.76
2015/1/20,978.33
2015/1/21,985.53
2015/1/22,987.39
2015/1/23,985.76
2015/1/26,973.1
2015/1/27,981.21
2015/1/28,980.02
2015/1/29,977.37
2015/1/30,968.25
2015/2/2,978.54
2015/2/3,985.06
2015/2/4,987.18
2015/2/5,984.69
2015/2/6,995.81
2015/2/9,990.42
2015/2/10,992.02
2015/2/11,992.37
2015/2/12,990.31
2015/2/13,1002.8
2015/2/16,1006.07
2015/2/17,1003.06
2015/2/25,995.1
2015/2/26,1004.77
2015/2/27,1005.59
2015/3/2,1010.51
2015/3/3,1003.23
2015/3/4,1001.04
2015/3/5,991.12
2015/3/6,985.91
2015/3/9,984.3
2015/3/10,977.31
2015/3/11,979.67
2015/3/12,987.43
2015/3/13,985.39
2015/3/16,982.74
2015/3/17,980.24
2015/3/18,970.1
2015/3/19,974.74
2015/3/20,974.93
2015/3/23,989.86
2015/3/24,995.1177
2015/3/25,986.3
2015/3/26,989.62
2015/3/27,983.61
2015/3/30,978.13
2015/3/31,973.41
2015/4/1,974.34
2015/4/2,975.69
2015/4/3,974.09
2015/4/7,974.86
2015/4/8,971.45
2015/4/9,961.03
2015/4/10,955.71
2015/4/13,969.37
2015/4/14,966.52
2015/4/15,966.43
2015/4/16,973.09
2015/4/17,974.01
2015/4/20,972.32
2015/4/21,977.41
2015/4/22,983.15
2015/4/23,979.62
2015/4/24,991.89
2015/4/27,1007.6
2015/4/28,1007.74
2015/4/29,996.68
2015/4/30,1008.69
2015/5/4,1019.87
2015/5/5,1024.63
2015/5/6,1033.05
2015/5/7,1023.46
2015/5/8,1021.8
2015/5/11,1025.56
2015/5/12,1016.63
2015/5/13,1019.75
2015/5/14,1014.68
2015/5/15,1016.69
2015/5/18,1017.65
2015/5/19,1009.42
2015/5/20,989.52
2015/5/21,995.67
2015/5/22,998.16
2015/5/25,992.33
2015/5/26,994.38
2015/5/27,996.6
2015/5/28,1000.04
2015/5/29,1001.85
2015/6/1,1001.65
2015/6/2,1006.08
2015/6/3,995.77
2015/6/4,996.93
2015/6/5,989.48
2015/6/8,987.7
2015/6/9,987.21
2015/6/10,995.55
2015/6/11,995.63
2015/6/12,978.57
2015/6/15,975.31
2015/6/16,974.08
2015/6/17,966.19
2015/6/18,965.58
2015/6/19,967.05
2015/6/23,969.52
2015/6/24,972.94
2015/6/25,963.98
2015/6/26,965.76
2015/6/29,963.78
2015/6/30,950.07
2015/7/1,958.94
2015/7/2,962.12
2015/7/3,960.87
2015/7/6,935.91
2015/7/7,921.61
2015/7/8,883.01
2015/7/9,916.16
2015/7/10,916.28
2015/7/13,914.4
2015/7/14,915.5
2015/7/15,916.04
2015/7/16,913.42
2015/7/17,910.59
2015/7/20,915.64
2015/7/21,916.12
2015/7/22,907.49
2015/7/23,907.1
2015/7/24,895.13
2015/7/27,892.68
2015/7/28,896.08
2015/7/29,906.05
2015/7/30,900.94
2015/7/31,901.52
2015/8/3,893.27
2015/8/4,896.84
2015/8/5,899.87
2015/8/6,893.24
2015/8/7,893.22
2015/8/10,895.6
2015/8/11,907.85
2015/8/12,920.56
2015/8/13,925.28
2015/8/14,919.4
2015/8/17,913.7
2015/8/18,907.47
2015/8/19,907.05
2015/8/20,901.48
2015/8/21,904.58
2015/8/24,874.74
2015/8/25,873.55
2015/8/26,871.58
2015/8/27,883.08
2015/8/28,892.71
2015/8/31,886.91
2015/9/1,889.73
2015/9/2,887.41
2015/9/7,884.46
2015/9/8,890.34
2015/9/9,898.94
2015/9/10,905.53
2015/9/11,904.39
2015/9/14,896.62
2015/9/15,890.47
2015/9/16,898.9
2015/9/17,896.61
2015/9/18,892.7
2015/9/21,893.48
2015/9/22,886.71
2015/9/23,883.34
2015/9/24,883.29
2015/9/25,885.75
2015/9/28,875.58
2015/9/29,866.54
2015/9/30,870.64
2015/10/8,878.7
2015/10/9,894.66
2015/10/12,892.14
2015/10/13,888.57
2015/10/14,886.61
2015/10/15,887.43
2015/10/16,881.32
2015/10/19,875.83
2015/10/20,875.57
2015/10/21,871.28
2015/10/22,876.48
2015/10/23,878.27
2015/10/26,869.46
2015/10/27,868.68
2015/10/28,864.33
2015/10/29,864.67
2015/10/30,861.5
2015/11/2,860.91
2015/11/3,854.1
2015/11/4,857.96
2015/11/5,848.93
2015/11/6,848.86
2015/11/9,846.4
2015/11/10,845.9
2015/11/11,839.67
2015/11/12,841.21
2015/11/13,838.81
2015/11/16,832.29
2015/11/17,826.77
2015/11/18,822.86
2015/11/19,810.35
2015/11/20,812.6
2015/11/23,805.9
2015/11/24,818.59
2015/11/25,825.96
2015/11/26,833.65
2015/11/27,828.89
2015/11/30,821.47
2015/12/1,828.52
2015/12/2,832.97
2015/12/3,824.3
2015/12/4,825.02
2015/12/7,837.33
2015/12/8,821.58
2015/12/9,821.6
2015/12/10,817.81
2015/12/11,828.87
2015/12/14,831.13
2015/12/15,826.63
2015/12/16,829.58
2015/12/17,826.35
2015/12/18,838.05
2015/12/21,854.88
2015/12/22,853.47
2015/12/23,850.01
2015/12/24,849.33
2015/12/25,851.48
2015/12/28,843.91
2015/12/29,856.72
2015/12/30,861.04
2015/12/31,862.03
2016/1/4,851.96
2016/1/5,857.46
2016/1/6,849.22
2016/1/7,849.41
2016/1/8,847.98
2016/1/11,838.24
2016/1/12,829.26
2016/1/13,831.26
2016/1/14,836.13
2016/1/15,835.54
2016/1/18,850.76
2016/1/19,858.15
2016/1/20,850.83
2016/1/21,848.37
2016/1/22,856.74
2016/1/25,854.85
2016/1/26,857.75
2016/1/27,867.8
2016/1/28,859.03
2016/1/29,857.56
2016/2/1,859.25
2016/2/2,861.98
2016/2/3,863.57
2016/2/4,875.04
2016/2/5,871.02
2016/2/15,875.24
2016/2/16,876.21
2016/2/17,872.68
2016/2/18,876.51
2016/2/19,885.56
2016/2/22,897.99
2016/2/23,895.89
2016/2/24,895.68
2016/2/25,894.21
2016/2/26,889.85
2016/2/29,890.15
2016/3/1,897.4
2016/3/2,902.51
2016/3/3,903.72
2016/3/4,918.98
2016/3/7,937.13
2016/3/8,942.69
2016/3/9,930.78
2016/3/10,928.85
2016/3/11,932.07
2016/3/14,928.69
2016/3/15,920.88
2016/3/16,928.42
2016/3/17,943.82
2016/3/18,956.04
2016/3/21,955.66
2016/3/22,956.86
2016/3/23,953.97
2016/3/24,939.12
2016/3/25,949.93
2016/3/28,941.22
2016/3/29,940.78
2016/3/30,938.01
2016/3/31,939.03
2016/4/1,950.23
2016/4/5,949.64
2016/4/6,943.2
2016/4/7,944.2
2016/4/8,941.01
2016/4/11,959.82
2016/4/12,977.43
2016/4/13,991.36
2016/4/14,992.86
2016/4/15,981.57
2016/4/18,1001.5
2016/4/19,1016.96
2016/4/20,1042.37
2016/4/21,1073.21
2016/4/22,1053.88
2016/4/25,1066.34
2016/4/26,1057.16
2016/4/27,1047.1
2016/4/28,1038.48
2016/4/29,1054.23
2016/5/3,1046.39
2016/5/4,1032.98
2016/5/5,1017.08
2016/5/6,1006.65
2016/5/9,982.43
2016/5/10,983.53
2016/5/11,989.05
2016/5/12,985.37
2016/5/13,962.99
2016/5/16,967.58
2016/5/17,986.19
2016/5/18,971.35
2016/5/19,965.71
2016/5/20,972.79
2016/5/23,943.57
2016/5/24,934.07
2016/5/25,931.17
2016/5/26,951.68
2016/5/27,954.18
2016/5/30,957.41
2016/5/31,954.7
2016/6/1,953.7402
2016/6/2,955.1075
2016/6/3,963.6838
2016/6/6,977.5743
2016/6/7,987.3741
2016/6/8,984.169
2016/6/13,997.0829
2016/6/14,991.5359
2016/6/15,981.0002
2016/6/16,987.7943
2016/6/17,985.4752
2016/6/20,998.9321
2016/6/21,1002.3126
2016/6/22,1004.6035
2016/6/23,1013.5774
2016/6/24,1009.3736
2016/6/27,1045.4253
2016/6/28,1058.2241
2016/6/29,1056.315
2016/6/30,1074.3693
2016/7/1,1076.3638
2016/7/4,1110.3386
2016/7/5,1097.3091
2016/7/6,1079.1108
2016/7/7,1069.8664
2016/7/8,1058.2239
2016/7/11,1069.37
2016/7/12,1093.72
2016/7/13,1100.92
2016/7/14,1105.99
2016/7/15,1102.99
2016/7/18,1074.04
2016/7/19,1073.83
2016/7/20,1072.24
2016/7/21,1090.45
2016/7/22,1073.49
2016/7/25,1077.7
2016/7/26,1076.75
2016/7/27,1085.16
2016/7/28,1095.87
2016/7/29,1079.34
2016/8/1,1104.47
2016/8/2,1104.17
2016/8/3,1103.02
2016/8/4,1094.06
2016/8/5,1110.96
2016/8/8,1118.12
2016/8/9,1114.43
2016/8/10,1114.51
2016/8/11,1108.23
2016/8/12,1113.84
2016/8/15,1111.95
2016/8/16,1124.42
2016/8/17,1118.96
2016/8/18,1122.48
2016/8/19,1124.31
2016/8/22,1113.83
2016/8/23,1122.14
2016/8/24,1118.52
2016/8/25,1105.53
2016/8/26,1097.47
2016/8/29,1089.24
2016/8/30,1085.35
2016/8/31,1074.25
2016/9/1,1080.75
2016/9/2,1086.11
2016/9/5,1094.58
2016/9/6,1101.58
2016/9/7,1091.64
2016/9/8,1094.59
2016/9/9,1091.54
2016/9/12,1070.73
2016/9/13,1071.29
2016/9/14,1068.6
2016/9/19,1082
2016/9/20,1092.13
2016/9/21,1095.7
2016/9/22,1100.5
2016/9/23,1105.83
2016/9/26,1106.38
2016/9/27,1101.83
2016/9/28,1102.59
2016/9/29,1106.71
2016/9/30,1103.13
2016/10/10,1112.35
2016/10/11,1127.03
2016/10/12,1127.94
2016/10/13,1121.48
2016/10/14,1131.7
2016/10/17,1141.73
2016/10/18,1149.09
2016/10/19,1144.15
2016/10/20,1151.94
2016/10/21,1150.11
2016/10/24,1163.66
2016/10/25,1184.21
2016/10/26,1185.64
2016/10/27,1184.3
2016/10/28,1203.37
2016/10/31,1214.09
2016/11/1,1212.34
2016/11/2,1199.58
2016/11/3,1212.63
2016/11/4,1211.46
2016/11/7,1244.07
2016/11/8,1251.07
2016/11/9,1287.1
2016/11/10,1314.56
2016/11/11,1350.79
2016/11/14,1304.38
2016/11/15,1278.5
2016/11/16,1296.56
2016/11/17,1290.97
2016/11/18,1276.93
2016/11/21,1297.42
2016/11/22,1334.55
2016/11/23,1335.5
2016/11/24,1345.45
2016/11/25,1360.06
2016/11/28,1390.78
2016/11/29,1349.35
2016/11/30,1322.69
2016/12/1,1349.13
2016/12/2,1338.85
2016/12/5,1365.54
2016/12/6,1367.66
2016/12/7,1404.35
2016/12/8,1391.56
2016/12/9,1388.15
2016/12/12,1401.86
2016/12/13,1415.35
2016/12/14,1398.38
2016/12/15,1401.72
2016/12/16,1384.04
2016/12/19,1360
2016/12/20,1341.94
2016/12/21,1348.07
2016/12/22,1314.22
2016/12/23,1314.46
2016/12/26,1293.15
2016/12/27,1311.55
2016/12/28,1316.42
2016/12/29,1321.85
2016/12/30,1304.58
2017/1/3,1292.61
2017/1/4,1299.11
2017/1/5,1300.71
2017/1/6,1290.73
2017/1/9,1322.41
2017/1/10,1343.68
2017/1/11,1353.61
2017/1/12,1361.66
2017/1/13,1367.51
2017/1/16,1410.21
2017/1/17,1384.39
2017/1/18,1387.32
2017/1/19,1384.73
2017/1/20,1360.74
